id,stats_y_cards,stats_r_cards,event_incident_typefk,elapsed,card_type,subtype,player1,sortorder,team,id,n,original_index
11661,1,,203,61,y,emergency_brake,52133,0,8455,1693266,260,3314
11662,1,,70,79,y,,30627,0,8455,1693496,283,3314
11663,1,,505,16,y,Unsportsmanlike Cond,39618,2,8668,1711089,255,3315
11664,1,,505,38,y,Unsportsmanlike Cond,38834,1,8455,1711270,280,3315
11665,1,,505,41,y,Unsportsmanlike Cond,24846,2,8668,1711328,287,3315
11666,1,,70,70,y,,51553,1,8455,1711895,312,3315
14810,,1,64,61,r,hands,169756,2,8654,4153543,578,4249
14839,,1,270,54,r,,279490,3,8466,4427765,273,4259
11669,1,,505,50,y,Unsportsmanlike Cond,32345,5,8455,1733381,337,3316
11670,1,,505,52,y,Unsportsmanlike Cond,23070,12,10172,1733408,323,3316
11671,1,,176,52,y,violence,30631,22,8455,1733410,344,3316
11672,1,,505,58,y,Unsportsmanlike Cond,31306,3,8455,1733465,330,3316
11673,1,,505,59,y,Unsportsmanlike Cond,24205,2,10172,1733481,343,3316
11674,1,,505,70,y,Unsportsmanlike Cond,52133,1,8455,1733604,356,3316
11675,1,,79,72,y,verbal_abuse,25923,4,8455,1733633,336,3316
11676,1,,505,76,y,Unsportsmanlike Cond,38834,1,8455,1733666,346,3316
11677,1,,505,90,y,Unsportsmanlike Cond,30627,22,8455,1733830,372,3316
11678,1,,505,25,y,Unsportsmanlike Cond,30631,1,8455,1858257,215,3317
11679,1,,505,26,y,Unsportsmanlike Cond,40568,1,8602,1858268,217,3317
11680,1,,505,27,y,Unsportsmanlike Cond,35466,22,8602,1858275,216,3317
11681,1,,176,31,y,violence,23291,0,8602,1858300,219,3317
11682,1,,78,33,y,kicked_ball_away,212470,1,8455,1858321,227,3317
11683,1,,73,8,y,serious_fouls,52133,1,8455,1872109,198,3318
11684,1,,70,58,y,,25150,1,8472,1872953,237,3318
11685,1,,163,65,y,diving,30853,2,8455,1873068,245,3318
11686,1,,73,72,y,serious_fouls,25923,4,8455,1873175,251,3318
11687,1,,70,14,y,,102356,1,10003,1908868,231,3320
11688,1,,70,45,y,,38834,1,8455,1909206,264,3320
11689,1,,70,45,y,,30679,0,8455,1909221,266,3320
11690,1,,70,48,y,,89185,2,10003,1909320,270,3320
14856,,1,26,90,y2,,303339,14,8466,4956700,552,4264
11692,1,,70,87,y,,25923,1,8455,1909740,323,3320
11693,1,,70,31,y,,30853,1,8455,1920538,282,3321
11694,1,,70,45,y,,31306,2,8455,1920645,300,3321
11695,1,,70,50,y,,32569,1,10260,1920768,308,3321
11696,1,,505,42,y,Unsportsmanlike Cond,25923,3,8455,1929253,271,3322
11697,1,,505,52,y,Unsportsmanlike Cond,25925,3,8455,1929490,201,3322
11698,1,,505,59,y,Unsportsmanlike Cond,30853,2,8455,1929573,261,3322
11699,1,,163,43,y,diving,33048,1,8559,1960298,225,3323
11700,1,,73,66,y,serious_fouls,23787,0,8659,1973338,273,3324
11701,1,,73,80,y,serious_fouls,38711,1,8659,1973552,289,3324
11702,1,,73,85,y,serious_fouls,38834,1,8455,1973632,295,3324
11703,1,,73,90,y,serious_fouls,23257,2,8659,1973762,306,3324
11704,1,,70,15,y,,24133,0,10194,1985968,223,3325
11705,1,,70,19,y,,32345,1,8455,1986018,230,3325
14860,,1,26,78,y2,,166676,1,8466,4984578,405,4265
11707,1,,73,38,y,serious_fouls,47418,2,10194,1986184,247,3325
11708,1,,73,44,y,serious_fouls,41468,2,8455,2006874,257,3326
11709,1,,73,58,y,serious_fouls,30631,1,8455,2007184,268,3326
11710,1,,508,87,y,Removing Shirt,26181,0,8456,2007569,299,3326
11711,1,,73,50,y,serious_fouls,30675,3,8455,2010939,248,3327
11712,1,,73,65,y,serious_fouls,40006,0,8586,2010964,262,3327
11713,1,,73,66,y,serious_fouls,156727,4,8586,2010969,284,3327
11714,1,,73,58,y,serious_fouls,24136,1,10252,2023173,236,3328
11715,1,,70,22,y,,30675,3,8455,2038602,191,3329
11716,1,,70,53,y,,30679,3,8455,2039243,223,3329
11717,1,,70,61,y,,41061,1,8528,2039394,232,3329
11718,1,,79,65,y,verbal_abuse,111865,0,8528,2039557,242,3329
11719,1,,73,24,y,serious_fouls,25923,1,8455,2048815,171,3330
11720,1,,73,41,y,serious_fouls,23783,2,8455,2048863,186,3330
11721,1,,73,58,y,serious_fouls,32345,1,8455,2048945,197,3330
11722,1,,70,63,y,,30338,1,9879,2048961,201,3330
11723,1,,70,4,y,,38373,1,10261,2110385,170,3331
11724,1,,70,56,y,,26160,1,10261,2111117,194,3331
11725,1,,25,90,y,stall_time,24229,1,10261,2111423,246,3331
11726,1,,73,30,y,serious_fouls,31435,1,9825,2072207,235,3332
11727,1,,70,49,y,,30679,3,8455,2072410,262,3332
11728,1,,73,50,y,serious_fouls,30843,1,9825,2072418,264,3332
11729,1,,73,54,y,serious_fouls,23783,4,8455,2072449,270,3332
11730,1,,70,72,y,,25925,3,8455,2072557,286,3332
11731,1,,73,76,y,serious_fouls,27277,1,9825,2072578,292,3332
11732,1,,73,81,y,serious_fouls,38834,3,8455,2072612,299,3332
11733,1,,73,61,y,serious_fouls,24205,1,10172,2101025,225,3333
11734,1,,203,15,y,emergency_brake,30856,1,8455,2129777,249,3334
11735,1,,203,22,y,emergency_brake,30627,0,8455,2129807,259,3334
11736,1,,70,44,y,,30675,2,8455,2129897,292,3334
11737,1,,70,45,y,,31306,2,8455,2129914,293,3334
11738,1,,70,65,y,,156008,1,8650,2129998,310,3334
11739,1,,70,71,y,,25984,2,8650,2130008,314,3334
11740,1,,73,90,y,serious_fouls,46010,3,8455,2140273,248,3335
11741,1,,70,11,y,,41071,1,8528,2296169,244,3336
11742,1,,70,34,y,,52133,2,8455,2296265,275,3336
11743,1,,203,57,y,emergency_brake,28901,1,8528,2296438,301,3336
11744,1,,643,80,y,advantage,30631,1,8455,2296524,323,3336
11745,1,,73,37,y,serious_fouls,23882,4,10003,2455210,199,3337
11746,1,,70,39,y,,72541,2,8455,2455242,186,3337
11747,1,,78,82,y,kicked_ball_away,24123,1,10003,2456027,213,3337
11748,1,,79,90,y,verbal_abuse,144996,0,10003,2456174,222,3337
11749,1,,70,90,y,,157369,1,10003,2456231,225,3337
11750,1,,70,50,y,,47558,1,8650,2477350,228,3338
11751,1,,70,56,y,,34036,1,8650,2477396,223,3338
11752,1,,70,67,y,,30618,1,8650,2477453,237,3338
11753,1,,70,79,y,,32345,1,8455,2477541,249,3338
11754,1,,643,65,y,advantage,30509,0,8456,2498659,243,3340
11755,1,,70,77,y,,16351,1,8456,2498786,253,3340
11756,1,,163,90,y,diving,108808,0,8456,2498931,267,3340
11757,1,,73,70,y,serious_fouls,212470,5,8455,2502436,209,3341
11758,1,,70,68,y,,31306,0,8455,2502452,193,3341
11759,1,,70,73,y,,52133,2,8455,2502495,180,3341
11760,1,,70,44,y,,30859,1,8455,2503933,225,3342
11761,1,,79,64,y,verbal_abuse,32345,0,8455,2503983,251,3342
11762,1,,70,65,y,,37169,1,8654,2503987,255,3342
11763,1,,70,42,y,,25075,1,8472,2513471,218,3343
11764,1,,70,71,y,,31306,10,8455,2514026,249,3343
11765,1,,70,84,y,,79574,2,8455,2514210,260,3343
11766,1,,70,87,y,,41468,-5,8455,2514253,262,3343
11767,1,,505,82,y,Unsportsmanlike Cond,24583,0,9850,2526449,314,3345
11768,1,,73,90,y,serious_fouls,107417,3,8455,2526593,321,3345
11769,1,,163,40,y,diving,30853,0,8455,2305191,216,3346
11770,1,,203,48,y,emergency_brake,23783,1,8455,2532542,333,3347
11771,1,,70,64,y,,36012,1,8668,2532615,358,3347
11772,1,,70,70,y,,52133,2,8455,2532645,366,3347
11773,1,,70,73,y,,24216,1,8668,2532658,372,3347
11774,1,,25,86,y,stall_time,38834,3,8455,2532709,384,3347
11775,1,,70,58,y,,104911,1,9798,2301521,299,3348
11776,1,,70,65,y,,41244,0,9798,2301542,313,3348
11777,1,,203,14,y,emergency_brake,79574,3,8455,2348149,202,3349
11778,1,,70,27,y,,46010,1,8455,2348324,214,3349
11779,1,,505,24,y,Unsportsmanlike Cond,39109,1,10194,2367988,267,3350
11780,1,,163,50,y,diving,128864,33,8455,2368456,297,3350
11781,1,,505,90,y,Unsportsmanlike Cond,52133,0,8455,2369114,345,3350
11782,1,,70,35,y,,75489,3,9825,2381760,230,3351
11783,1,,70,39,y,,128864,4,8455,2381775,262,3351
11784,1,,163,48,y,diving,52133,2,8455,2381828,247,3351
11785,1,,73,53,y,serious_fouls,26005,1,9825,2381844,275,3351
11786,1,,73,90,y,serious_fouls,79574,1,8455,2381981,312,3351
11787,1,,163,25,y,diving,31306,0,8455,2423987,286,3353
11788,1,,643,38,y,advantage,24656,0,8586,2424048,251,3353
11789,1,,70,40,y,,38835,2,8586,2424063,283,3353
11790,1,,203,45,y,emergency_brake,159833,1,8586,2424098,255,3353
11791,1,,203,45,y,emergency_brake,79574,0,8455,2424104,303,3353
11792,1,,203,43,y,emergency_brake,30829,5,10260,2443962,296,3354
11793,1,,70,45,y,,30853,2,8455,2443999,300,3354
14889,,1,26,31,y2,,32616,2,9850,4725957,140,4276
14910,,1,26,89,y2,,24411,2,10194,2294457,301,4282
11796,1,,79,77,y,verbal_abuse,32345,0,8455,2444411,343,3354
11797,1,,163,90,y,diving,35327,1,10260,2444546,355,3354
11798,1,,203,84,y,emergency_brake,52133,4,8455,2557357,285,3355
11799,1,,73,4,y,serious_fouls,71353,1,8455,2538979,252,3356
11800,1,,70,85,y,,23311,5,10172,2539535,349,3356
11801,1,,70,38,y,,23369,1,10194,2548983,218,3357
11802,1,,70,16,y,,169718,2,9825,2562887,298,3358
11803,1,,78,66,y,kicked_ball_away,41468,4,8455,2563187,354,3358
11804,1,,70,87,y,,38834,1,8455,2563306,371,3358
11805,1,,70,29,y,,24754,0,9798,2573967,181,3359
11806,1,,70,40,y,,79574,1,8455,2574069,194,3359
11807,1,,163,90,y,diving,72541,6,8455,2574742,243,3359
11808,1,,70,30,y,,79574,5,8455,2578737,204,3360
11809,1,,25,45,y,stall_time,23579,0,10261,2579045,220,3360
11810,1,,70,62,y,,46700,0,10261,2579410,234,3360
11811,1,,70,62,y,,38834,1,8455,2579411,235,3360
11812,1,,70,90,y,,41468,2,8455,2579892,278,3360
11813,1,,73,64,y,serious_fouls,25005,1,8528,2592698,241,3361
11814,1,,73,79,y,serious_fouls,111865,2,8528,2592931,262,3361
11815,1,,505,90,y,Unsportsmanlike Cond,71353,0,8455,2593150,274,3361
11816,1,,505,29,y,Unsportsmanlike Cond,109058,2,8456,2618192,287,3362
11817,1,,505,37,y,Unsportsmanlike Cond,79574,2,8455,2618232,293,3362
11818,1,,505,40,y,Unsportsmanlike Cond,30831,1,8456,2618251,299,3362
11819,1,,505,43,y,Unsportsmanlike Cond,30509,1,8456,2618271,305,3362
11820,1,,505,56,y,Unsportsmanlike Cond,107417,1,8455,2629914,259,3363
11821,1,,505,65,y,Unsportsmanlike Cond,32441,1,8659,2630074,265,3363
11822,1,,505,85,y,Unsportsmanlike Cond,25550,2,8659,2630403,289,3363
11823,1,,505,18,y,Unsportsmanlike Cond,31306,1,8455,2706797,192,3364
11824,1,,163,44,y,diving,38229,0,9879,2706993,219,3364
11825,1,,505,47,y,Unsportsmanlike Cond,30890,2,9879,2707150,223,3364
11826,1,,70,73,y,,30668,1,8654,2654698,292,3365
11827,1,,70,71,y,,35110,2,8654,2654876,300,3365
11828,1,,70,76,y,,30853,1,8455,2670313,240,3366
11829,1,,78,83,y,kicked_ball_away,39225,1,8466,2670414,260,3366
11830,1,,70,87,y,,46893,3,8466,2670471,247,3366
11831,1,,73,25,y,serious_fouls,25075,3,8472,2684924,254,3367
11832,1,,73,62,y,serious_fouls,46353,1,8472,2685466,297,3367
11833,1,,70,79,y,,37762,2,8586,2757718,321,3368
11834,1,,203,87,y,emergency_brake,31921,3,8586,2757773,346,3368
11835,1,,70,90,y,,79574,1,8455,2757817,349,3368
11836,1,,203,29,y,emergency_brake,156008,0,8650,2716373,275,3369
11837,1,,70,38,y,,30853,1,8455,2716447,280,3369
11838,1,,70,53,y,,72541,1,8455,2716656,296,3369
11839,1,,70,54,y,,95327,1,8650,2716663,299,3369
11840,1,,70,56,y,,40636,0,8650,2716679,301,3369
11841,1,,70,64,y,,30617,2,8650,2716749,309,3369
11842,1,,643,82,y,advantage,127130,0,8650,2716891,327,3369
11843,1,,79,90,y,verbal_abuse,30859,6,8455,2733911,348,3369
11844,1,,70,38,y,,24948,0,10003,2732065,198,3370
11845,1,,70,45,y,,23882,1,10003,2732147,249,3370
11846,1,,70,55,y,,72541,1,8455,2732352,272,3370
11847,1,,70,69,y,,276121,1,10003,2732480,275,3370
11848,1,,70,52,y,,30865,6,10260,2750196,283,3371
11849,1,,203,81,y,emergency_brake,186137,3,10260,2750444,306,3371
11850,1,,79,86,y,verbal_abuse,52133,0,8455,2750478,322,3371
14980,,1,63,55,r,serious_fouls,41244,3,9798,2615821,283,4308
11852,1,,70,4,y,,139673,1,10252,2761210,212,3372
11853,1,,70,16,y,,79574,1,8455,2761250,240,3372
11854,1,,70,36,y,,148315,1,10252,2761346,250,3372
11855,1,,70,42,y,,30627,1,8455,2761376,223,3372
15014,,1,270,78,r,,160194,2,9826,3145728,407,4323
15038,,1,270,78,r,,24150,1,8472,2953324,335,4332
11858,1,,70,84,y,,30631,6,8455,2761601,270,3372
11859,1,,70,34,y,,30853,3,8455,2779889,203,3373
11860,1,,70,57,y,,39618,3,8668,2780935,243,3373
11861,1,,70,71,y,,30839,1,8668,2780974,247,3373
11862,1,,70,82,y,,52133,4,8455,2781282,257,3373
11863,1,,70,40,y,,131583,0,8667,2927942,229,3374
11864,1,,70,42,y,,94550,1,10261,3107401,243,3375
11865,1,,73,76,y,serious_fouls,52133,1,8455,3107667,279,3375
11866,1,,79,78,y,verbal_abuse,79574,0,8455,3107699,288,3375
11867,1,,505,90,y,Unsportsmanlike Cond,39987,0,10261,3107826,298,3375
11868,1,,70,15,y,,30631,4,8455,3126827,267,3376
11869,1,,70,28,y,,113968,1,8659,3126999,284,3376
11870,1,,70,45,y,,23293,6,8659,3127260,305,3376
11871,1,,505,45,y,Unsportsmanlike Cond,33639,4,8455,3127272,304,3376
11872,1,,70,83,y,,41232,1,8659,3127941,350,3376
11873,1,,505,90,y,Unsportsmanlike Cond,32441,16,8659,3128121,372,3376
11874,1,,505,90,y,Unsportsmanlike Cond,23787,17,8659,3128127,374,3376
11875,1,,505,90,y,Unsportsmanlike Cond,31306,19,8455,3128142,375,3376
11876,1,,505,90,y,Unsportsmanlike Cond,23257,18,8659,3128148,376,3376
11877,1,,505,90,y,Unsportsmanlike Cond,26527,20,8659,3128151,377,3376
11878,1,,70,33,y,,30675,2,8455,3158534,280,3378
11879,1,,505,52,y,Unsportsmanlike Cond,37234,2,8466,3158858,315,3378
11880,1,,70,65,y,,46893,1,8466,3158924,322,3378
11881,1,,505,72,y,Unsportsmanlike Cond,109491,1,8466,3158999,329,3378
11882,1,,70,85,y,,40165,1,8466,3159135,345,3378
11883,1,,70,45,y,,36786,7,8472,3162358,268,3379
11884,1,,70,48,y,,79574,1,8455,3162515,274,3379
11885,1,,70,52,y,,160243,3,8472,3162621,285,3379
11886,1,,508,62,y,Removing Shirt,107417,2,8455,3162849,302,3379
11887,1,,25,90,y,stall_time,94086,2,8455,3163280,325,3379
11888,1,,73,90,y,serious_fouls,70297,14,8472,3163351,330,3379
11889,1,,73,39,y,serious_fouls,414792,18,8472,3163364,332,3379
11890,1,,78,80,y,kicked_ball_away,30830,1,10194,3165926,215,3380
11891,1,,176,83,y,violence,33881,0,10194,3165972,265,3380
11892,1,,79,85,y,verbal_abuse,30627,2,8455,3166009,271,3380
11893,1,,508,90,y,Removing Shirt,95434,1,10194,3166105,218,3380
11894,1,,505,90,y,Unsportsmanlike Cond,24213,12,10194,3166164,220,3380
11895,1,,70,58,y,,30675,1,8455,3175932,217,3381
11896,1,,70,43,y,,25537,2,9826,3175934,180,3381
11897,1,,505,69,y,Unsportsmanlike Cond,31306,1,8455,3176066,232,3381
11898,1,,70,64,y,,79574,0,8455,3182160,259,3382
11899,1,,203,65,y,emergency_brake,31013,2,9825,3182163,262,3382
11900,1,,70,70,y,,31435,0,9825,3182184,271,3382
11901,1,,70,86,y,,79574,3,8455,3184106,317,3383
11902,1,,505,86,y,Unsportsmanlike Cond,193223,1,10003,3184112,319,3383
11903,1,,70,41,y,,34036,0,8650,3191356,232,3384
11904,1,,70,47,y,,30627,1,8455,3191419,240,3384
11905,1,,70,50,y,,52133,1,8455,3191437,242,3384
11906,1,,70,79,y,,23783,1,8455,3191608,275,3384
11907,1,,70,90,y,,128864,8,8455,3191673,284,3384
11908,1,,505,33,y,Unsportsmanlike Cond,169200,0,8455,2941225,187,3385
11909,1,,505,80,y,Unsportsmanlike Cond,30853,2,8455,2941617,235,3385
11910,1,,70,65,y,,26539,0,10252,2931940,233,3386
11911,1,,70,71,y,,31306,0,8455,2931975,241,3386
11912,1,,70,72,y,,182223,3,10252,2931983,245,3386
11913,1,,70,76,y,,148315,0,10252,2932003,250,3386
11914,1,,505,90,y,Unsportsmanlike Cond,69650,6,10252,2932428,269,3386
11915,1,,129,65,y,hands,31306,1,8455,2984240,285,3387
11916,1,,505,79,y,Unsportsmanlike Cond,107417,6,8455,2984323,305,3387
11917,1,,505,82,y,Unsportsmanlike Cond,52133,13,8455,2984341,307,3387
11918,1,,505,86,y,Unsportsmanlike Cond,32345,22,8455,2984357,311,3387
11919,1,,163,43,y,diving,166422,3,8586,3024836,270,3389
11920,1,,70,45,y,,157723,1,8586,3024851,287,3389
11921,1,,505,51,y,Unsportsmanlike Cond,30853,1,8455,3024895,304,3389
11922,1,,79,58,y,verbal_abuse,31306,0,8455,3024924,308,3389
11923,1,,70,64,y,,37762,3,8586,3024940,313,3389
11924,1,,70,75,y,,24531,3,8586,3024980,319,3389
11925,1,,70,78,y,,41008,1,8586,3024987,320,3389
15040,,1,270,45,r,,112035,0,9826,2981498,269,4333
11927,1,,70,62,y,,128864,2,8455,3048418,246,3390
11928,1,,70,69,y,,40100,2,9850,3048475,256,3390
11929,1,,70,41,y,,52133,1,8455,3072213,264,3391
11930,1,,70,45,y,,32942,1,8344,3072288,258,3391
11931,1,,25,54,y,stall_time,32446,0,8344,3072579,241,3391
11932,1,,70,22,y,,30631,2,8455,3094006,229,3392
11933,1,,70,27,y,,30509,2,8456,3094096,232,3392
11934,1,,70,31,y,,213485,2,8456,3094149,239,3392
11935,1,,70,51,y,,79574,5,8455,3094452,267,3392
11936,1,,70,60,y,,41467,1,8456,3094566,282,3392
11937,1,,70,46,y,,190872,3,8466,3197721,276,3393
11938,1,,643,53,y,advantage,46008,0,8466,3197847,247,3393
11939,1,,70,56,y,,128864,2,8455,3197911,305,3393
11940,1,,70,63,y,,114268,2,8466,3198042,260,3393
11941,1,,70,86,y,,157838,1,8466,3198475,303,3393
11942,1,,70,66,y,,23783,1,8455,3207452,197,3394
11943,1,,70,69,y,,115681,2,8667,3207459,244,3394
11944,1,,70,82,y,,111865,1,8667,3207486,253,3394
11945,1,,70,19,y,,52133,1,8455,3221260,285,3395
11946,1,,203,35,y,emergency_brake,23354,1,10260,3221314,251,3395
11947,1,,203,55,y,emergency_brake,35327,3,10260,3221394,310,3395
15054,,1,270,65,r,,24011,4,9825,3088746,238,4338
11949,1,,70,90,y,,38994,13,10260,3221505,320,3395
11950,1,,643,58,y,advantage,23931,22,8654,3233560,323,3396
11951,1,,505,61,y,Unsportsmanlike Cond,24372,1,8654,3233580,329,3396
11952,1,,79,74,y,verbal_abuse,23933,2,8654,3233688,348,3396
11953,1,,176,84,y,violence,79574,0,8455,3233780,349,3396
11954,1,,70,33,y,,31306,1,8455,3243657,302,3397
11955,1,,70,37,y,,30459,1,8456,3243669,308,3397
11956,1,,70,40,y,,115067,1,8455,3243682,314,3397
11957,1,,70,42,y,,16351,1,8456,3243688,317,3397
11958,1,,70,87,y,,213485,2,8456,3243864,371,3397
11959,1,,25,90,y,stall_time,94086,6,8455,3243883,379,3397
11960,1,,70,49,y,,264840,1,10261,3250967,262,3398
11961,1,,70,61,y,,93985,1,10261,3251144,278,3398
11962,1,,70,90,y,,94550,2,10261,3251552,305,3398
11963,1,,70,41,y,,41232,1,8659,3259113,226,3399
11964,1,,70,50,y,,113968,3,8659,3259339,240,3399
11965,1,,70,67,y,,94086,1,8455,3259497,255,3399
11966,1,,79,76,y,verbal_abuse,31306,2,8455,3259601,268,3399
11967,1,,70,81,y,,52133,3,8455,3259634,275,3399
11968,1,,70,88,y,,25666,0,8659,3259654,281,3399
11969,1,,70,89,y,,115067,1,8455,3259656,283,3399
11970,1,,70,9,y,,128864,5,8455,3279486,230,3400
11971,1,,70,82,y,,23782,1,8668,3279765,270,3400
11972,1,,70,90,y,,23268,7,8668,3279807,312,3400
11973,1,,70,35,y,,27339,1,9879,3296883,275,3401
11974,1,,70,48,y,,197514,5,9879,3297103,295,3401
11975,1,,70,50,y,,79574,2,8455,3297140,299,3401
11976,1,,70,9,y,,500520,1,8586,3310097,200,3402
11977,1,,70,40,y,,30631,2,8455,3310238,234,3402
11978,1,,70,53,y,,111800,3,8586,3310363,259,3402
11979,1,,70,55,y,,156727,1,8586,3310371,262,3402
15059,,1,177,83,y2,serious_fouls,109638,0,9850,3198415,314,4339
11981,1,,70,86,y,,72541,1,8455,3310500,283,3402
11982,1,,70,5,y,,139673,1,10252,3322226,259,3403
11983,1,,70,25,y,,94086,1,8455,3322391,280,3403
11984,1,,70,45,y,,156007,1,10252,3322489,302,3403
11985,1,,70,67,y,,148315,5,10252,3322711,337,3403
15070,,1,507,90,r,Unsportsmanlike Cond,32496,4,8667,3232067,325,4342
11987,1,,70,77,y,,30602,2,10252,3322754,349,3403
11988,1,,643,90,y,advantage,79574,2,8455,3322814,362,3403
15086,,1,270,81,r,,74663,5,10003,3301454,251,4347
15137,,1,26,89,y2,,35345,1,9826,3648176,242,4358
11991,1,,70,52,y,,31435,1,9825,3335791,242,3404
11992,1,,70,13,y,,160194,4,9826,3349999,294,3405
11993,1,,70,20,y,,35345,1,9826,3350087,301,3405
11994,1,,70,32,y,,30627,1,8455,3350262,311,3405
11995,1,,70,77,y,,23837,0,9826,3351117,380,3405
11996,1,,25,90,y,stall_time,23358,1,9826,3351391,398,3405
11997,1,,203,14,y,emergency_brake,74663,3,10003,3387194,273,3407
15142,,1,26,87,y2,,8985,1,9826,3910053,290,4359
11999,1,,70,45,y,,178812,1,8455,3387417,281,3407
12000,1,,70,86,y,,32345,1,8455,3387982,306,3407
12001,1,,70,56,y,,25150,1,8472,3402873,323,3408
12002,1,,70,73,y,,30362,1,8472,3402980,299,3408
12003,1,,70,90,y,,30853,7,8455,3403095,319,3408
12004,1,,70,21,y,,292462,1,8455,3426571,269,3409
12005,1,,70,43,y,,30631,1,8455,3426766,292,3409
12006,1,,25,90,y,stall_time,38834,9,8455,3427168,364,3409
12007,1,,70,90,y,,30853,12,8455,3427173,366,3409
12008,1,,505,58,y,Unsportsmanlike Cond,31306,1,8455,3447902,291,3410
12009,1,,25,60,y,stall_time,72417,0,9850,3447930,296,3410
12010,1,,70,87,y,,34275,1,9850,3448272,328,3410
12011,1,,505,90,y,Unsportsmanlike Cond,25667,11,9850,3448352,341,3410
12012,1,,70,33,y,,32345,1,8455,3464067,249,3411
12013,1,,70,51,y,,23806,1,8344,3464705,270,3411
12014,1,,70,88,y,,115067,5,8455,3466404,317,3411
12015,1,,70,31,y,,19243,1,8455,3652672,210,3412
12016,1,,70,87,y,,181242,1,8191,3652820,222,3412
12017,1,,70,43,y,,246575,2,8650,3921822,154,3414
12018,1,,70,49,y,,31306,0,8455,3921872,175,3414
12019,1,,70,65,y,,108808,1,8650,3921933,223,3414
12020,1,,70,69,y,,115067,1,8455,3921951,241,3414
12021,1,,70,83,y,,128864,1,8455,3922012,294,3414
12022,1,,70,87,y,,19243,1,8455,3922032,304,3414
12023,1,,25,90,y,stall_time,170323,10,8455,3922128,326,3414
15189,,1,270,40,r,,72541,2,8455,3843718,263,4375
12025,1,,70,76,y,,94086,1,8455,3952455,229,3415
12026,1,,70,55,y,,19243,1,8455,3972826,155,3416
12027,1,,70,76,y,,24150,1,8472,3973009,219,3416
12028,1,,70,86,y,,115067,1,8455,3973194,253,3416
12029,1,,70,89,y,,188540,1,8472,3973247,260,3416
12030,1,,70,90,y,,118929,10,8472,3973301,277,3416
12031,1,,77,49,y,shirt_pull,177837,1,8586,3985622,189,3417
12032,1,,203,50,y,emergency_brake,115067,3,8455,3985635,195,3417
12033,1,,70,48,y,,94550,2,10261,3988041,148,3418
12034,1,,70,56,y,,24228,1,10261,3988061,169,3418
12035,1,,70,64,y,,178812,1,8455,3988086,205,3418
12036,1,,70,74,y,,38373,4,10261,3988112,249,3418
12037,1,,79,80,y,verbal_abuse,19243,1,8455,3988126,262,3418
12038,1,,73,79,y,serious_fouls,30613,0,8455,3988127,269,3418
15190,,1,26,43,y2,,23030,1,9826,3843771,265,4375
12040,1,,70,15,y,,24656,2,8667,4007311,37,3419
12041,1,,70,26,y,,131583,2,8667,4007510,58,3419
12042,1,,70,31,y,,94086,1,8455,4007584,75,3419
12043,1,,70,38,y,,23783,1,8455,4007727,93,3419
12044,1,,70,57,y,,35480,0,8667,4008494,166,3419
12045,1,,70,58,y,,19243,2,8455,4008543,171,3419
15231,,1,26,69,y2,,35523,3,9826,4209702,425,4384
12047,1,,70,67,y,,163200,1,8667,4008777,187,3419
12048,1,,505,20,y,Unsportsmanlike Cond,36786,0,10194,4032337,94,3420
12049,1,,643,53,y,advantage,37194,0,10194,4032420,195,3420
12050,1,,70,90,y,,33881,2,10194,4032512,325,3420
12051,1,,70,28,y,,24751,1,8654,4033532,95,3421
12052,1,,70,33,y,,155782,1,8654,4033549,122,3421
12053,1,,70,58,y,,35110,1,8654,4033603,196,3421
12054,1,,70,31,y,,115067,3,8455,4036477,130,3422
12055,1,,163,55,y,diving,30613,3,8455,4036763,222,3422
12056,1,,70,57,y,,72665,3,8466,4036805,231,3422
12057,1,,70,72,y,,46893,1,8466,4037066,279,3422
15338,,1,177,44,y2,serious_fouls,363340,3,9826,4909723,408,4414
12059,1,,70,90,y,,41280,15,8466,4037347,376,3422
12060,1,,505,52,y,Unsportsmanlike Cond,22894,0,8197,3657958,304,3423
