f1,stats_shoton,coordinates_0,coordinates_1,event_incident_typefk,elapsed,subtype,player1,sortorder,team,id,n,original_index
32800,1,,,141,90,shot,30348,3,8586,1809636,305,2716
32801,0,,,61,90,blocked_shot,41175,1,8559,1809675,319,2716
32802,1,,,136,6,header,23783,2,8559,1824579,276,2717
32803,1,,,153,6,shot,23264,3,10252,1824585,272,2717
32804,1,,,135,12,shot,38856,0,8559,1824717,281,2717
32805,1,,,553,20,big chance shot,23949,2,10252,1824908,290,2717
32806,0,,,157,24,direct_freekick,38856,0,8559,1824993,104,2717
32807,1,,,136,28,header,110947,1,10252,1825068,301,2717
32808,0,,,61,36,blocked_shot,29581,1,10252,1825270,310,2717
32809,1,,,135,41,shot,139671,2,10252,1825379,317,2717
32810,1,,,558,43,big chance header,23934,1,8559,1825439,318,2717
32811,0,,,61,50,blocked_shot,30753,2,8559,1825744,330,2717
32812,1,,,149,54,distance,38856,1,8559,1825861,334,2717
32813,0,,,61,54,blocked_shot,40128,5,8559,1825886,337,2717
32814,0,,,61,57,blocked_shot,23949,2,10252,1825933,338,2717
32815,0,,,61,58,blocked_shot,38856,1,8559,1825964,346,2717
32816,1,,,136,62,header,23934,3,8559,1826046,347,2717
32817,1,,,135,71,shot,155384,2,8559,1826224,354,2717
32818,0,,,61,90,blocked_shot,139671,4,10252,1826638,371,2717
32819,0,,,61,17,blocked_shot,31907,3,9879,1838797,242,2718
32820,1,,,155,25,distance,24130,0,9879,1838922,248,2718
32821,0,,,61,27,blocked_shot,30956,1,9879,1838946,249,2718
32822,1,,,142,28,header,26777,0,9879,1838960,252,2718
32823,0,,,61,30,blocked_shot,196169,2,8559,1838996,256,2718
32824,1,,,135,41,shot,23934,1,8559,1839168,271,2718
32825,0,,,61,45,blocked_shot,41008,5,9879,1839291,281,2718
32826,0,,,61,53,blocked_shot,38229,0,9879,1839464,286,2718
32827,1,,,135,57,shot,35532,1,8559,1839546,289,2718
32828,0,,,61,73,blocked_shot,31907,1,9879,1839796,307,2718
32829,0,,,61,73,blocked_shot,41008,2,9879,1839799,310,2718
32830,0,,,61,74,blocked_shot,41008,1,9879,1839824,312,2718
32831,1,,,137,78,distance,35532,0,8559,1839878,315,2718
32832,1,,,135,79,shot,31907,1,9879,1839898,314,2718
32833,1,,,137,84,distance,38856,0,8559,1839968,323,2718
32834,1,,,136,90,header,41175,3,8559,1840081,334,2718
32835,1,,,135,90,shot,23783,1,8559,1840097,331,2718
32836,1,,,153,5,shot,24780,0,8559,1848375,300,2719
32837,0,,,61,36,blocked_shot,41175,1,8559,1848675,333,2719
32838,0,,,61,60,blocked_shot,16218,2,8655,1848980,351,2719
32839,0,,,61,65,blocked_shot,24160,1,8655,1849043,358,2719
32840,0,,,61,68,blocked_shot,213711,4,8655,1849076,362,2719
32841,0,,,61,73,blocked_shot,30342,1,8655,1849140,369,2719
32842,0,,,139,74,direct_freekick,30342,0,8655,1849151,242,2719
32843,0,,,157,14,direct_freekick,24890,1,10261,1853866,20,2720
32844,0,,,61,20,blocked_shot,33852,1,10261,1853931,174,2720
32845,1,,,519,39,indirect freekick,33633,0,8559,1854126,190,2720
32846,1,,,153,58,shot,39968,3,10261,1854350,204,2720
32847,0,,,61,63,blocked_shot,39968,1,10261,1854395,209,2720
32848,0,,,61,64,blocked_shot,23783,1,8559,1854420,210,2720
32849,1,,,153,73,shot,35411,1,10261,1854515,219,2720
32850,1,,,137,82,distance,42183,0,8559,1854607,226,2720
32851,0,,,61,2,blocked_shot,41175,0,8559,1856018,205,2721
32852,1,,,135,12,shot,41175,2,8559,1856132,210,2721
32853,1,,,155,17,distance,32627,0,8602,1856201,215,2721
32854,1,,,135,26,shot,33633,0,8559,1856296,214,2721
32855,1,,,229,26,header,,3,8602,1856310,223,2721
32856,1,,,135,41,shot,30753,5,8559,1856524,239,2721
32857,0,,,61,41,blocked_shot,23225,6,8602,1856527,240,2721
32858,1,,,561,56,big chance volley,35532,0,8559,1856740,257,2721
32859,1,,,135,57,shot,155384,0,8559,1856749,256,2721
32860,1,,,135,63,shot,34430,3,8559,1856837,266,2721
32861,1,,,558,73,big chance header,26454,5,8559,1856978,278,2721
32862,1,,,154,81,header,23291,2,8602,1857093,287,2721
32863,0,,,157,4,direct_freekick,38856,0,8559,1616739,8,2722
32864,0,,,61,11,blocked_shot,23934,4,8559,1616811,276,2722
32865,1,,,156,15,volley,15403,2,8456,1616853,280,2722
32866,1,,,135,17,shot,37459,0,8456,1616866,281,2722
32867,0,,,61,22,blocked_shot,38856,0,8559,1616902,288,2722
32868,0,,,61,25,blocked_shot,37412,2,8456,1616917,292,2722
32869,1,,,135,50,shot,38807,0,8456,1617221,327,2722
32870,1,,,135,62,shot,24208,3,8456,1617334,348,2722
32871,0,,,61,69,blocked_shot,37459,2,8456,1617377,358,2722
32872,1,,,135,90,shot,38817,2,8456,1617572,378,2722
32873,0,,,494,4,blocked_shot,39109,0,8650,1623020,300,2723
32874,1,,,553,15,big chance shot,30892,1,8650,1623133,273,2723
32875,1,,,150,18,volley,33633,2,8559,1623162,310,2723
32876,1,,,312,19,deflected,24780,2,8559,1623173,275,2723
32877,1,,,136,23,header,25984,1,8650,1623212,303,2723
32878,1,,,135,35,shot,37139,2,8650,1623299,288,2723
32879,1,,,135,39,shot,155384,1,8559,1623320,337,2723
32880,0,,,494,44,blocked_shot,156008,1,8650,1623364,317,2723
32881,1,,,313,50,deflected,156008,2,8650,1623432,322,2723
32882,1,,,136,59,header,22764,2,8650,1623491,361,2723
32883,0,,,61,68,blocked_shot,30753,0,8559,1623552,332,2723
32884,0,,,61,80,blocked_shot,22764,5,8650,1623651,348,2723
32885,0,,,61,86,blocked_shot,37139,3,8650,1623698,346,2723
32886,0,,,61,7,blocked_shot,30753,2,8559,1637813,261,2724
32887,0,,,61,7,blocked_shot,38856,2,8559,1637831,260,2724
32888,1,,,153,19,shot,30753,1,8559,1637948,277,2724
32889,0,,,61,25,blocked_shot,186137,1,10260,1637982,287,2724
32890,0,,,61,34,blocked_shot,38856,2,8559,1638047,296,2724
32891,1,,,137,48,distance,30753,0,8559,1638364,309,2724
32892,1,,,136,50,header,23934,0,8559,1638383,312,2724
32893,0,,,157,51,direct_freekick,40945,0,10260,1638394,157,2724
32894,0,,,152,54,direct_freekick,40961,1,10260,1638438,136,2724
32895,1,,,312,58,deflected,33633,0,8559,1638484,322,2724
32896,1,,,554,58,big chance shot,70409,2,10260,1638491,323,2724
32897,0,,,61,58,blocked_shot,34944,6,10260,1638501,326,2724
32898,1,,,135,64,shot,33048,1,8559,1638545,329,2724
32899,0,,,61,90,blocked_shot,40945,2,10260,1638792,353,2724
32900,1,,,135,8,shot,96456,0,9850,1654186,324,2725
32901,1,,,135,10,shot,37166,0,9850,1654226,265,2725
32902,1,,,136,15,header,96456,4,9850,1654306,271,2725
32903,1,,,147,33,shot,33633,0,8559,1654556,262,2725
32904,1,,,135,45,shot,42183,0,8559,1654799,297,2725
32905,0,,,139,57,direct_freekick,33633,0,8559,1655112,139,2725
32906,0,,,61,83,blocked_shot,41175,1,8559,1655506,312,2725
32907,1,,,148,90,header,41175,4,8559,1655679,327,2725
32908,1,,,150,3,volley,33048,0,8559,1670761,276,2726
32909,0,,,61,16,blocked_shot,30843,1,9825,1670980,288,2726
32910,0,,,61,39,blocked_shot,31013,0,9825,1671344,307,2726
32911,0,,,61,41,blocked_shot,31013,3,9825,1671389,310,2726
32912,0,,,61,45,blocked_shot,30843,7,9825,1671500,316,2726
32913,1,,,135,49,shot,30843,1,9825,1671616,319,2726
32914,0,,,61,53,blocked_shot,31013,2,9825,1671686,322,2726
32915,0,,,139,57,direct_freekick,30843,0,9825,1671722,165,2726
32916,1,,,147,62,shot,24011,3,9825,1671779,328,2726
32917,0,,,61,62,blocked_shot,26111,5,9825,1671784,331,2726
32918,1,,,135,63,shot,38856,4,8559,1671792,335,2726
32919,1,,,148,67,header,30843,3,9825,1671858,342,2726
32920,1,,,155,67,distance,46539,7,9825,1671895,339,2726
32921,1,,,137,76,distance,75489,0,9825,1672035,348,2726
32922,1,,,553,78,big chance shot,31013,3,9825,1672081,350,2726
32923,0,,,494,13,blocked_shot,33633,0,8559,1692842,215,2727
32924,0,,,61,13,blocked_shot,33633,1,8559,1692843,216,2727
32925,1,,,135,16,shot,30631,0,8455,1692865,218,2727
32926,1,,,155,27,distance,52133,1,8455,1692901,228,2727
32927,1,,,135,45,shot,41468,1,8455,1692995,241,2727
32928,0,,,62,49,blocked_shot,,1,8559,1693126,249,2727
32929,0,,,61,50,blocked_shot,33633,0,8559,1693131,250,2727
32930,0,,,61,55,blocked_shot,33633,1,8559,1693185,251,2727
32931,1,,,135,60,shot,23934,0,8559,1693255,256,2727
32932,0,,,61,60,blocked_shot,30631,1,8455,1693258,257,2727
32933,0,,,494,61,blocked_shot,33633,1,8559,1693268,261,2727
32934,0,,,61,72,blocked_shot,38834,2,8455,1693365,274,2727
32935,1,,,135,78,shot,51553,0,8455,1693476,280,2727
32936,1,,,564,81,big chance volley,23934,2,8559,1693543,284,2727
32937,0,,,61,6,blocked_shot,38856,0,8559,1708989,324,2728
32938,1,,,553,7,big chance shot,38856,1,8559,1709010,326,2728
32939,0,,,61,7,blocked_shot,106228,3,8528,1709019,327,2728
32940,0,,,61,19,blocked_shot,38856,1,8559,1709191,342,2728
32941,1,,,135,22,shot,23934,4,8559,1709233,347,2728
32942,0,,,494,25,blocked_shot,49825,0,8528,1709278,352,2728
32943,0,,,61,31,blocked_shot,41175,1,8559,1709367,362,2728
32944,0,,,61,33,blocked_shot,40015,3,8528,1709412,367,2728
32945,0,,,61,50,blocked_shot,38856,2,8559,1709777,385,2728
32946,1,,,135,51,shot,33633,2,8559,1709800,386,2728
32947,1,,,135,52,shot,35472,3,8528,1709824,388,2728
32948,0,,,61,53,blocked_shot,71550,1,8528,1709837,389,2728
32949,1,,,135,54,shot,71550,0,8528,1709843,391,2728
32950,0,,,139,59,direct_freekick,25415,1,8528,1709942,164,2728
32951,0,,,61,62,blocked_shot,106228,3,8528,1709989,398,2728
32952,0,,,61,65,blocked_shot,106228,1,8528,1710028,402,2728
32953,1,,,552,72,big chance shot,38856,1,8559,1710168,415,2728
32954,0,,,139,80,direct_freekick,38856,1,8559,1710287,263,2728
32955,1,,,137,81,distance,33633,1,8559,1710298,430,2728
32956,1,,,137,4,distance,33633,3,8559,1727266,256,2729
32957,1,,,135,12,shot,36410,1,8472,1727358,268,2729
32958,1,,,264,20,header,,3,8559,1727462,285,2729
32959,0,,,61,23,blocked_shot,38856,0,8559,1727482,287,2729
32960,1,,,135,37,shot,35443,0,8472,1727600,299,2729
32961,1,,,135,46,shot,33633,2,8559,1727787,313,2729
32962,0,,,61,53,blocked_shot,30352,0,8472,1727861,320,2729
32963,0,,,61,53,blocked_shot,30352,1,8472,1727866,321,2729
32964,1,,,312,55,deflected,169721,1,8472,1727889,324,2729
32965,1,,,136,68,header,41175,6,8559,1728098,342,2729
32966,1,,,137,69,distance,38856,1,8559,1728107,343,2729
32967,1,,,147,72,shot,33468,2,8472,1728147,346,2729
32968,1,,,153,75,shot,33468,0,8472,1728167,350,2729
32969,1,,,553,89,big chance shot,33048,1,8559,1728287,363,2729
32970,1,,,135,6,shot,38856,0,8559,1861030,201,2730
32971,1,,,136,10,header,30700,1,8668,1861063,205,2730
32972,1,,,137,30,distance,24006,1,8668,1861218,222,2730
32973,1,,,68,33,shot,23268,1,8668,1861236,227,2730
32974,0,,,61,37,blocked_shot,41175,0,8559,1861255,232,2730
32975,0,,,61,41,blocked_shot,38856,1,8559,1861276,237,2730
32976,1,,,552,45,big chance shot,41175,1,8559,1861309,238,2730
32977,1,,,553,50,big chance shot,155384,1,8559,1861366,247,2730
32978,0,,,61,50,blocked_shot,24780,2,8559,1861367,248,2730
32979,1,,,552,59,big chance shot,41175,2,8559,1861419,261,2730
32980,0,,,61,87,blocked_shot,24846,0,8668,1861580,287,2730
32981,1,,,552,4,big chance shot,113836,1,10260,1872023,226,2731
32982,0,,,61,9,blocked_shot,35532,2,8559,1872101,234,2731
32983,1,,,559,17,big chance header,30829,2,10260,1872207,240,2731
32984,1,,,149,28,distance,113836,0,10260,1872389,249,2731
32985,0,,,61,31,blocked_shot,41175,2,8559,1872444,251,2731
32986,0,,,494,34,blocked_shot,33633,1,8559,1872494,258,2731
32987,0,,,139,38,direct_freekick,30829,0,10260,1872560,102,2731
32988,0,,,61,45,blocked_shot,40945,1,10260,1872687,266,2731
32989,0,,,61,46,blocked_shot,113836,3,10260,1872740,288,2731
32990,0,,,61,62,blocked_shot,33633,4,8559,1872962,312,2731
32991,0,,,61,63,blocked_shot,38856,0,8559,1872963,281,2731
32992,0,,,61,65,blocked_shot,40945,4,10260,1873002,292,2731
32993,1,,,559,68,big chance header,26454,2,8559,1873054,286,2731
32994,0,,,61,70,blocked_shot,30829,1,10260,1873077,280,2731
32995,0,,,61,15,blocked_shot,33781,1,8650,1890441,203,2732
32996,1,,,137,18,distance,156008,2,8650,1890472,209,2732
32997,1,,,137,24,distance,38856,1,8559,1890498,215,2732
32998,1,,,137,35,distance,33781,0,8650,1890561,232,2732
32999,1,,,135,42,shot,33781,0,8650,1890630,230,2732
33000,1,,,312,42,deflected,155384,1,8559,1890634,231,2732
33001,1,,,147,45,shot,30618,0,8650,1890680,236,2732
33002,0,,,157,45,direct_freekick,33633,0,8559,1890710,101,2732
33003,0,,,61,48,blocked_shot,39109,0,8650,1890841,242,2732
33004,0,,,61,58,blocked_shot,41175,1,8559,1890964,247,2732
33005,0,,,61,72,blocked_shot,41175,1,8559,1891083,275,2732
33006,1,,,137,78,distance,33781,0,8650,1891125,269,2732
33007,0,,,61,84,blocked_shot,38856,0,8559,1891159,280,2732
33008,1,,,559,9,big chance header,30843,0,9825,1911377,236,2733
33009,1,,,551,10,big chance shot,75489,1,9825,1911405,229,2733
33010,0,,,61,11,blocked_shot,30843,1,9825,1911437,233,2733
33011,1,,,153,20,shot,41175,1,8559,1911649,237,2733
33012,0,,,61,26,blocked_shot,35606,4,9825,1911799,245,2733
33013,1,,,137,27,distance,34430,2,8559,1911829,263,2733
33014,1,,,135,53,shot,41175,0,8559,1912307,293,2733
33015,0,,,61,61,blocked_shot,31013,2,9825,1912477,298,2733
33016,0,,,494,70,blocked_shot,33633,1,8559,1912670,287,2733
33017,0,,,61,83,blocked_shot,34430,0,8559,1912883,324,2733
33018,0,,,61,90,blocked_shot,42183,0,8559,1912970,306,2733
33019,0,,,61,12,blocked_shot,38856,0,8559,1915683,239,2734
33020,0,,,494,13,blocked_shot,25070,0,9850,1915704,235,2734
33021,0,,,61,13,blocked_shot,25070,1,9850,1915706,262,2734
33022,1,,,138,14,volley,24698,1,9850,1915719,232,2734
33023,1,,,153,17,shot,24693,0,9850,1915773,243,2734
33024,0,,,61,39,blocked_shot,38856,0,8559,1916072,231,2734
33025,0,,,494,45,blocked_shot,33633,2,8559,1916233,241,2734
33026,1,,,147,57,shot,41175,1,8559,1916504,269,2734
33027,0,,,61,65,blocked_shot,34230,0,8559,1916619,274,2734
33028,1,,,135,67,shot,24693,5,9850,1916664,317,2734
33029,0,,,61,69,blocked_shot,23629,4,9850,1916708,293,2734
33030,1,,,147,79,shot,33633,1,8559,1916834,291,2734
33031,0,,,61,82,blocked_shot,37166,0,9850,1916868,320,2734
33032,1,,,554,83,big chance shot,,1,,1916890,319,2734
33033,1,,,153,85,shot,24903,2,9850,1916925,318,2734
33034,0,,,61,4,blocked_shot,38254,1,8528,1928673,224,2735
33035,1,,,147,42,shot,49825,0,8528,1929378,189,2735
33036,1,,,137,62,distance,26454,0,8559,1929635,170,2735
33037,1,,,135,61,shot,28901,0,8528,1929652,200,2735
33038,0,,,61,72,blocked_shot,30753,0,8559,1929764,206,2735
33039,1,,,135,76,shot,106228,3,8528,1929833,247,2735
33040,1,,,135,86,shot,245422,0,8559,1929939,182,2735
33041,0,,,61,90,blocked_shot,42183,1,8559,1930059,235,2735
33042,1,,,153,5,shot,51553,0,8455,1959881,188,2736
33043,1,,,135,9,shot,30822,4,8455,1959934,191,2736
33044,1,,,135,19,shot,30822,1,8455,1960040,203,2736
33045,1,,,147,29,shot,51553,0,8455,1960143,209,2736
33046,1,,,135,31,shot,79574,0,8455,1960160,214,2736
33047,0,,,61,34,blocked_shot,51553,0,8455,1960204,216,2736
33048,1,,,135,52,shot,30631,2,8455,1960498,234,2736
33049,1,,,141,55,shot,52133,1,8455,1960532,235,2736
33050,1,,,136,56,header,33048,2,8559,1960543,236,2736
33051,1,,,135,63,shot,30675,2,8455,1960639,245,2736
33052,1,,,135,65,shot,41468,0,8455,1960660,248,2736
33053,0,,,61,2,blocked_shot,26181,1,8456,1972230,177,2737
33054,1,,,553,3,big chance shot,108808,1,8456,1972239,179,2737
33055,1,,,553,3,big chance shot,26181,2,8456,1972243,180,2737
33056,0,,,61,6,blocked_shot,24159,3,8456,1972300,186,2737
33057,1,,,135,11,shot,245422,2,8559,1972370,188,2737
33058,1,,,140,14,bicycle_kick,36615,0,8456,1972411,197,2737
33059,1,,,137,14,distance,33048,1,8559,1972425,193,2737
33060,0,,,61,16,blocked_shot,36615,1,8456,1972452,194,2737
33061,1,,,311,18,deflected,245422,1,8559,1972480,198,2737
33062,1,,,135,25,shot,34430,1,8559,1972559,204,2737
33063,1,,,135,26,shot,24159,1,8456,1972579,205,2737
33064,1,,,311,23,deflected,31291,5,8456,1972633,208,2737
33065,1,,,153,34,shot,41175,1,8559,1972668,212,2737
33066,1,,,147,37,shot,245422,3,8559,1972711,216,2737
33067,1,,,135,45,shot,30831,0,8456,1972861,221,2737
33068,1,,,147,45,shot,108808,3,8456,1972874,222,2737
33069,1,,,553,47,big chance shot,108808,1,8456,1972998,225,2737
33070,0,,,61,48,blocked_shot,36615,0,8456,1973013,226,2737
33071,0,,,61,79,blocked_shot,26181,1,8456,1973518,248,2737
33072,1,,,312,11,deflected,41175,1,8559,1985508,256,2738
33073,1,,,148,14,header,24166,3,8559,1985516,261,2738
33074,1,,,313,15,deflected,24205,2,10172,1985521,263,2738
33075,1,,,313,19,deflected,33418,1,10172,1985528,268,2738
33076,1,,,142,20,header,23311,1,10172,1985530,270,2738
33077,1,,,313,27,deflected,33048,1,8559,1985549,280,2738
33078,1,,,136,28,header,26454,1,8559,1985551,282,2738
33079,1,,,553,45,big chance shot,30367,1,10172,1985584,296,2738
33080,1,,,135,59,shot,33418,2,10172,1985618,309,2738
33081,0,,,494,73,blocked_shot,38856,1,8559,1985661,329,2738
33082,0,,,494,77,blocked_shot,24741,1,10172,1985673,334,2738
33083,0,,,61,77,blocked_shot,23070,2,10172,1985674,336,2738
33084,0,,,61,82,blocked_shot,192807,3,10172,1985692,341,2738
33085,0,,,61,85,blocked_shot,38856,0,8559,1985704,348,2738
33086,0,,,61,15,blocked_shot,41175,0,8559,2086741,204,2739
33087,0,,,61,15,blocked_shot,38856,1,8559,2086746,165,2739
33088,1,,,551,22,big chance shot,34466,1,10252,2086779,224,2739
33089,0,,,61,24,blocked_shot,33633,0,8559,2086788,171,2739
33090,1,,,135,32,shot,245422,1,8559,2086825,187,2739
33091,1,,,135,34,shot,110947,0,10252,2086841,179,2739
33092,1,,,551,34,big chance shot,34466,5,10252,2086843,184,2739
33093,0,,,61,40,blocked_shot,110947,1,10252,2086873,199,2739
33094,1,,,135,51,shot,23934,1,8559,2086951,202,2739
33095,1,,,155,55,distance,33633,0,8559,2086964,210,2739
33096,0,,,61,55,blocked_shot,34430,1,8559,2086965,212,2739
33097,0,,,570,65,big chance blocked,38856,1,8559,2087014,217,2739
33098,1,,,136,71,header,33863,2,10252,2087047,229,2739
33099,1,,,155,9,distance,33633,0,8559,2011234,212,2740
33100,1,,,136,40,header,23837,1,8655,2011678,233,2740
33101,1,,,136,50,header,109621,1,8655,2011962,251,2740
33102,0,,,61,69,blocked_shot,33633,1,8559,2012286,261,2740
33103,0,,,61,72,blocked_shot,34430,0,8559,2012327,271,2740
33104,1,,,552,5,big chance shot,34433,3,8602,2022282,265,2741
33105,0,,,61,6,blocked_shot,33633,2,8559,2022293,267,2741
33106,0,,,61,12,blocked_shot,33633,1,8559,2022364,271,2741
33107,1,,,135,18,shot,32148,1,8602,2022451,278,2741
33108,1,,,558,33,big chance header,32627,1,8602,2022666,299,2741
33109,1,,,147,33,shot,32627,2,8602,2022669,300,2741
33110,1,,,559,37,big chance header,32627,4,8602,2022744,308,2741
33111,0,,,62,37,blocked_shot,,5,8602,2022745,309,2741
33112,1,,,136,37,header,26209,7,8602,2022750,311,2741
33113,0,,,61,42,blocked_shot,32148,0,8602,2022825,313,2741
33114,1,,,136,48,header,34193,0,8602,2023031,324,2741
33115,1,,,153,58,shot,32148,0,8602,2023200,332,2741
33116,1,,,135,65,shot,26209,2,8602,2023324,343,2741
33117,1,,,553,71,big chance shot,33633,0,8559,2023437,345,2741
33118,0,,,61,72,blocked_shot,245422,1,8559,2023453,352,2741
33119,1,,,264,73,header,,2,8559,2023473,350,2741
33120,1,,,559,79,big chance header,24166,2,8559,2023575,359,2741
33121,1,,,553,84,big chance shot,24780,0,8559,2023646,364,2741
33122,0,,,61,89,blocked_shot,23091,4,8602,2023746,369,2741
33123,1,,,553,90,big chance shot,33633,1,8559,2023795,371,2741
33124,0,,,61,90,blocked_shot,38856,2,8559,2023804,372,2741
33125,1,,,135,16,shot,41175,1,8559,2038530,222,2742
33126,1,,,138,37,volley,41175,1,8559,2038864,246,2742
33127,1,,,137,40,distance,24780,4,8559,2038907,250,2742
33128,0,,,61,43,blocked_shot,33633,0,8559,2038962,252,2742
33129,0,,,61,49,blocked_shot,38856,4,8559,2039210,262,2742
33130,1,,,553,58,big chance shot,34574,3,9879,2039383,274,2742
33131,1,,,153,62,shot,34574,1,9879,2039445,276,2742
33132,0,,,61,70,blocked_shot,30753,4,8559,2039559,284,2742
33133,0,,,61,76,blocked_shot,38856,1,8559,2039620,286,2742
33134,1,,,137,78,distance,38856,1,8559,2039652,290,2742
33135,0,,,61,6,blocked_shot,38856,1,8559,2046766,198,2743
33136,0,,,61,29,blocked_shot,23579,1,10261,2047057,223,2743
33137,0,,,61,30,blocked_shot,26163,1,10261,2047073,226,2743
33138,1,,,135,31,shot,33633,0,8559,2047089,227,2743
33139,1,,,137,34,distance,30929,0,10261,2047119,229,2743
33140,0,,,61,48,blocked_shot,23934,1,8559,2047374,249,2743
33141,1,,,553,48,big chance shot,38856,2,8559,2047378,250,2743
33142,1,,,551,65,big chance shot,155384,1,8559,2047565,269,2743
33143,0,,,494,7,blocked_shot,38856,1,8559,2110574,160,2744
33144,1,,,155,12,distance,31921,0,8586,2110632,163,2744
33145,1,,,553,12,big chance shot,30840,1,8586,2110634,179,2744
33146,1,,,135,33,shot,191616,0,8559,2110876,173,2744
33147,1,,,553,35,big chance shot,41175,2,8559,2110885,222,2744
33148,1,,,153,36,shot,30840,1,8586,2110899,193,2744
33149,1,,,135,63,shot,41175,1,8559,2111266,227,2744
33150,0,,,61,67,blocked_shot,265917,0,8559,2111293,174,2744
33151,1,,,153,73,shot,33633,0,8559,2111376,194,2744
33152,0,,,61,87,blocked_shot,31921,0,8586,2111479,175,2744
33153,1,,,147,90,shot,31921,2,8586,2111497,211,2744
33154,0,,,61,20,blocked_shot,38759,0,10003,2073145,229,2745
33155,0,,,61,20,blocked_shot,157729,2,10003,2073151,222,2745
33156,1,,,137,21,distance,23305,1,10003,2073157,224,2745
33157,0,,,61,28,blocked_shot,157729,0,10003,2073254,232,2745
33158,0,,,157,31,direct_freekick,33633,0,8559,2073293,24,2745
33159,0,,,61,32,blocked_shot,33633,6,8559,2073318,240,2745
33160,0,,,157,37,direct_freekick,157729,0,10003,2073385,51,2745
33161,0,,,61,45,blocked_shot,33633,2,8559,2073495,256,2745
33162,1,,,553,57,big chance shot,38759,0,10003,2073814,268,2745
33163,0,,,570,57,big chance blocked,157729,2,10003,2073820,269,2745
33164,0,,,61,61,blocked_shot,47558,0,10003,2073879,272,2745
